1400.647461 -3.732720e-01 0.000000e+00
1401.461792 -3.783872e-01 0.000000e+00
1402.276123 -3.861736e-01 0.000000e+00
1403.090576 -3.977098e-01 0.000000e+00
1403.904907 -4.070863e-01 0.000000e+00
1404.719238 -4.132157e-01 0.000000e+00
1405.533569 -4.221440e-01 0.000000e+00
1406.348022 -4.350049e-01 0.000000e+00
1407.162354 -4.456517e-01 0.000000e+00
1407.976685 -4.529527e-01 0.000000e+00
1408.791016 -4.632315e-01 0.000000e+00
1409.605469 -4.777151e-01 0.000000e+00
1410.419800 -4.900203e-01 0.000000e+00
1411.234131 -4.989709e-01 0.000000e+00
1412.048584 -5.111865e-01 0.000000e+00
1412.862915 -5.279703e-01 0.000000e+00
1413.677246 -5.426075e-01 0.000000e+00
1414.491577 -5.537557e-01 0.000000e+00
1415.306030 -5.682643e-01 0.000000e+00
1416.120361 -5.875370e-01 0.000000e+00
1416.934692 -6.046575e-01 0.000000e+00
1417.749023 -6.183378e-01 0.000000e+00
1418.563477 -6.358505e-01 0.000000e+00
1419.377808 -6.587061e-01 0.000000e+00
1420.192139 -6.795996e-01 0.000000e+00
1421.006592 -6.971003e-01 0.000000e+00
1421.820923 -7.188402e-01 0.000000e+00
1422.635254 -7.464418e-01 0.000000e+00
1423.449707 -7.721493e-01 0.000000e+00
1424.264038 -7.942491e-01 0.000000e+00
1425.078369 -8.206470e-01 0.000000e+00
1425.892700 -8.532328e-01 0.000000e+00
1426.707153 -8.842972e-01 0.000000e+00
1427.521484 -9.124778e-01 0.000000e+00
1428.335815 -9.461554e-01 0.000000e+00
1429.150146 -9.868399e-01 0.000000e+00
1429.964600 -1.025788e+00 0.000000e+00
1430.778931 -1.061511e+00 0.000000e+00
1431.593262 -1.103534e+00 0.000000e+00
1432.407715 -1.154209e+00 0.000000e+00
1433.222046 -1.204498e+00 0.000000e+00
1434.036377 -1.252624e+00 0.000000e+00
1434.850708 -1.308555e+00 0.000000e+00
1435.665161 -1.374848e+00 0.000000e+00
1436.479492 -1.442050e+00 0.000000e+00
1437.293823 -1.508651e+00 0.000000e+00
1438.108276 -1.585902e+00 0.000000e+00
1438.922607 -1.676866e+00 0.000000e+00
1439.736938 -1.771109e+00 0.000000e+00
1440.551270 -1.866661e+00 0.000000e+00
1441.365723 -1.976082e+00 0.000000e+00
1442.180054 -2.103773e+00 0.000000e+00
1442.994385 -2.239177e+00 0.000000e+00
1443.808838 -2.380252e+00 0.000000e+00
1444.623169 -2.541187e+00 0.000000e+00
1445.437500 -2.728687e+00 0.000000e+00
1446.251831 -2.934037e+00 0.000000e+00
1447.066284 -3.157478e+00 0.000000e+00
1447.880615 -3.415979e+00 0.000000e+00
1448.694946 -3.717189e+00 0.000000e+00
1449.509399 -4.051086e+00 0.000000e+00
1450.323730 -4.417913e+00 0.000000e+00
1451.138062 -4.838246e+00 0.000000e+00
1451.952393 -5.325180e+00 0.000000e+00
1452.766846 -5.875646e+00 0.000000e+00
1453.581177 -6.501139e+00 0.000000e+00
1454.395508 -7.235096e+00 0.000000e+00
1455.209961 -8.095232e+00 0.000000e+00
1456.024292 -9.073977e+00 0.000000e+00
1456.838623 -1.018734e+01 0.000000e+00
1457.652954 -1.149982e+01 0.000000e+00
1458.467407 -1.307746e+01 0.000000e+00
1459.281738 -1.494805e+01 0.000000e+00
1460.096069 -1.712757e+01 0.000000e+00
1460.910400 -1.964087e+01 0.000000e+00
1461.724854 -2.247998e+01 0.000000e+00
1462.539185 -2.558796e+01 0.000000e+00
1463.353516 -2.894129e+01 0.000000e+00
1464.167969 -3.262199e+01 0.000000e+00
1464.982300 -3.674818e+01 0.000000e+00
1465.796631 -4.134334e+01 0.000000e+00
1466.610962 -4.632341e+01 0.000000e+00
1467.425415 -5.158688e+01 0.000000e+00
1468.239746 -5.702248e+01 0.000000e+00
1469.054077 -6.239142e+01 0.000000e+00
1469.868530 -6.728293e+01 0.000000e+00
1470.682861 -7.130141e+01 0.000000e+00
1471.497192 -7.434374e+01 0.000000e+00
1472.311523 -7.665022e+01 0.000000e+00
1473.125977 -7.850279e+01 0.000000e+00
1473.940308 -7.982885e+01 0.000000e+00
1474.754639 -8.013257e+01 0.000000e+00
1475.569092 -7.887867e+01 0.000000e+00
1476.383423 -7.595886e+01 0.000000e+00
1477.197754 -7.176235e+01 0.000000e+00
1478.012085 -6.682976e+01 0.000000e+00
1478.826538 -6.153139e+01 0.000000e+00
1479.640869 -5.607729e+01 0.000000e+00
1480.455200 -5.067570e+01 0.000000e+00
1481.269653 -4.553372e+01 0.000000e+00
1482.083984 -4.074242e+01 0.000000e+00
1482.898315 -3.628801e+01 0.000000e+00
1483.712646 -3.218552e+01 0.000000e+00
1484.527100 -2.851156e+01 0.000000e+00
1485.341431 -2.529354e+01 0.000000e+00
1486.155762 -2.245525e+01 0.000000e+00
1486.970093 -1.991073e+01 0.000000e+00
1487.784546 -1.765220e+01 0.000000e+00
1488.598877 -1.571001e+01 0.000000e+00
1489.413208 -1.407436e+01 0.000000e+00
1490.227661 -1.269587e+01 0.000000e+00
1491.041992 -1.153018e+01 0.000000e+00
1491.856323 -1.054614e+01 0.000000e+00
1492.670654 -9.711032e+00 0.000000e+00
1493.485107 -8.997351e+00 0.000000e+00
1494.299438 -8.394376e+00 0.000000e+00
1495.113770 -7.897860e+00 0.000000e+00
1495.928223 -7.498867e+00 0.000000e+00
1496.742554 -7.189787e+00 0.000000e+00
1497.556885 -6.966722e+00 0.000000e+00
1498.371216 -6.820573e+00 0.000000e+00
1499.185669 -6.739920e+00 0.000000e+00
1500.000000 -6.724115e+00 0.000000e+00
1500.814331 -6.778415e+00 0.000000e+00
1501.628784 -6.898233e+00 0.000000e+00
1502.443115 -7.075552e+00 0.000000e+00
1503.257446 -7.317706e+00 0.000000e+00
1504.071777 -7.642518e+00 0.000000e+00
1504.886230 -8.061168e+00 0.000000e+00
1505.700562 -8.584209e+00 0.000000e+00
1506.514893 -9.234426e+00 0.000000e+00
1507.329346 -1.003197e+01 0.000000e+00
1508.143677 -1.097860e+01 0.000000e+00
1508.958008 -1.208238e+01 0.000000e+00
1509.772339 -1.338777e+01 0.000000e+00
1510.586792 -1.495546e+01 0.000000e+00
1511.401123 -1.681994e+01 0.000000e+00
1512.215454 -1.898224e+01 0.000000e+00
1513.029907 -2.142044e+01 0.000000e+00
1513.844238 -2.408677e+01 0.000000e+00
1514.658569 -2.693640e+01 0.000000e+00
1515.472900 -3.000533e+01 0.000000e+00
1516.287354 -3.342608e+01 0.000000e+00
1517.101685 -3.731006e+01 0.000000e+00
1517.916016 -4.163888e+01 0.000000e+00
1518.730347 -4.631811e+01 0.000000e+00
1519.544800 -5.128074e+01 0.000000e+00
1520.359131 -5.643511e+01 0.000000e+00
1521.173462 -6.153652e+01 0.000000e+00
1521.987915 -6.624140e+01 0.000000e+00
1522.802246 -7.032790e+01 0.000000e+00
1523.616577 -7.377675e+01 0.000000e+00
1524.430908 -7.659884e+01 0.000000e+00
1525.245361 -7.865809e+01 0.000000e+00
1526.059692 -7.969893e+01 0.000000e+00
1526.874023 -7.948325e+01 0.000000e+00
1527.688477 -7.788749e+01 0.000000e+00
1528.502808 -7.496877e+01 0.000000e+00
1529.317139 -7.099390e+01 0.000000e+00
1530.131470 -6.632415e+01 0.000000e+00
1530.945923 -6.121031e+01 0.000000e+00
1531.760254 -5.576512e+01 0.000000e+00
1532.574585 -5.017269e+01 0.000000e+00
1533.389038 -4.480129e+01 0.000000e+00
1534.203369 -3.998457e+01 0.000000e+00
1535.017700 -3.574652e+01 0.000000e+00
1535.832031 -3.186118e+01 0.000000e+00
1536.646484 -2.816008e+01 0.000000e+00
1537.460815 -2.468119e+01 0.000000e+00
1538.275146 -2.154308e+01 0.000000e+00
1539.089600 -1.880045e+01 0.000000e+00
1539.903931 -1.644770e+01 0.000000e+00
1540.718262 -1.446319e+01 0.000000e+00
1541.532593 -1.279705e+01 0.000000e+00
1542.347046 -1.136937e+01 0.000000e+00
1543.161377 -1.011930e+01 0.000000e+00
1543.975708 -9.026496e+00 0.000000e+00
1544.790039 -8.074167e+00 0.000000e+00
1545.604492 -7.232761e+00 0.000000e+00
1546.418823 -6.491275e+00 0.000000e+00
1547.233154 -5.861721e+00 0.000000e+00
1548.047607 -5.336751e+00 0.000000e+00
1548.861938 -4.878339e+00 0.000000e+00
