0.000000 2.000000e+00 0.000000e+00
10.000000 1.456676e+00 -1.366654e+00
20.000000 1.267562e-01 -1.985623e+00
30.000000 -1.257928e+00 -1.524915e+00
40.000000 -1.942968e+00 -2.490083e-01
50.000000 -1.568693e+00 1.134423e+00
60.000000 -3.625323e-01 1.873236e+00
70.000000 9.998055e-01 1.586484e+00
80.000000 1.778334e+00 4.635628e-01
90.000000 1.577062e+00 -8.586648e-01
100.000000 5.478066e-01 -1.661098e+00
110.000000 -7.157004e-01 -1.540043e+00
120.000000 -1.524612e+00 -6.129815e-01
130.000000 -1.476378e+00 5.746482e-01
140.000000 -6.565621e-01 1.372564e+00
150.000000 4.399302e-01 1.387106e+00
160.000000 1.208922e+00 6.768870e-01
170.000000 1.274187e+00 -3.156209e-01
180.000000 6.724007e-01 -1.038208e+00
190.000000 -2.055746e-01 -1.140098e+00
200.000000 -8.647273e-01 -6.430219e-01
210.000000 -9.881317e-01 1.127157e-01
220.000000 -5.889359e-01 6.931143e-01
230.000000 3.987107e-02 8.219320e-01
240.000000 5.277443e-01 5.114198e-01
250.000000 6.455575e-01 1.099235e-02
260.000000 4.119735e-01 -3.726764e-01
270.000000 3.873894e-02 -4.631808e-01
280.000000 -2.314143e-01 -2.934326e-01
290.000000 -2.791835e-01 -4.313952e-02
300.000000 -1.587275e-01 1.069616e-01
310.000000 -2.434489e-02 9.781931e-02
320.000000 2.166016e-03 1.134423e-02
330.000000 -7.645971e-02 -1.675551e-02
340.000000 -1.449078e-01 8.099958e-02
350.000000 -7.854623e-02 2.398173e-01
360.000000 1.412524e-01 3.060263e-01
370.000000 3.886773e-01 1.587466e-01
380.000000 4.678608e-01 -1.780611e-01
390.000000 2.546107e-01 -5.201327e-01
400.000000 -1.917131e-01 -6.265281e-01
410.000000 -6.318070e-01 -3.629437e-01
420.000000 -7.779836e-01 1.830011e-01
430.000000 -4.802424e-01 7.216294e-01
440.000000 1.533327e-01 9.185740e-01
450.000000 7.884539e-01 6.028517e-01
460.000000 1.045040e+00 -1.047999e-01
470.000000 7.267130e-01 -8.317826e-01
480.000000 -4.010678e-02 -1.154438e+00
490.000000 -8.518454e-01 -8.481073e-01
500.000000 -1.244631e+00 -3.770299e-02
510.000000 -9.634343e-01 8.495858e-01
520.000000 -1.253811e-01 1.313888e+00
530.000000 8.261486e-01 1.069312e+00
540.000000 1.361137e+00 2.196165e-01
550.000000 1.162954e+00 -7.836308e-01
560.000000 3.172679e-01 -1.385993e+00
570.000000 -7.237687e-01 -1.241866e+00
580.000000 -1.388293e+00 -4.149297e-01
590.000000 -1.303790e+00 6.496667e-01
600.000000 -5.086842e-01 1.369120e+00
610.000000 5.648617e-01 1.347025e+00
620.000000 1.329858e+00 5.952546e-01
630.000000 1.370513e+00 -4.724261e-01
640.000000 6.720092e-01 -1.272180e+00
650.000000 -3.757588e-01 -1.373738e+00
660.000000 -1.198221e+00 -7.360127e-01
670.000000 -1.356736e+00 2.779396e-01
680.000000 -7.858166e-01 1.110532e+00
690.000000 1.823268e-01 1.320423e+00
700.000000 1.012368e+00 8.194861e-01
710.000000 1.265772e+00 -9.204173e-02
720.000000 8.360493e-01 -9.063854e-01
730.000000 -9.730520e-03 -1.194634e+00
740.000000 -7.959766e-01 -8.353843e-01
750.000000 -1.109159e+00 -6.267593e-02
760.000000 -8.176069e-01 6.838264e-01
770.000000 -1.234840e-01 1.011513e+00
780.000000 5.727070e-01 7.834189e-01
790.000000 9.043753e-01 1.709716e-01
800.000000 7.336191e-01 -4.658399e-01
810.000000 2.039394e-01 -7.905528e-01
820.000000 -3.656779e-01 -6.695163e-01
830.000000 -6.728470e-01 -2.219328e-01
840.000000 -5.930766e-01 2.743919e-01
850.000000 -2.249210e-01 5.539250e-01
860.000000 1.938259e-01 5.060191e-01
870.000000 4.365134e-01 2.130347e-01
880.000000 4.108619e-01 -1.254301e-01
890.000000 1.872610e-01 -3.232786e-01
